time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
327,0,3004568,32
814,0,3004576,48
878,0,3004580,44
924,0,3004576,48
956,0,3004576,48
1003,0,3004576,48
1067,0,3004568,32
1105,0,3004568,32
1169,0,3004592,48
1201,0,3004568,32
1237,0,3004568,32
1301,0,3004580,44
1333,0,3004576,48
1383,0,3004576,48
1446,0,3004568,32
1510,0,3004576,48
1574,0,3004616,40
1606,0,3004568,32
1662,0,3004580,44
1726,0,3004576,48
1790,0,3004568,32
1854,0,3004592,48
1886,0,3004568,32
1921,0,4504568,40
1969,0,3004660,44
2034,0,3004576,48
2066,0,3004568,32
2122,0,3004568,32
2186,0,3004580,44
2218,0,3004568,32
2255,0,3004568,32
2319,0,3004580,44
2383,0,3004660,44
2447,0,3004580,44
2479,0,3004576,48
2527,0,3004660,44
2559,0,3004580,44
2591,0,3004576,48
2623,0,3004580,44
2655,0,3004568,32
2687,0,3004576,48
2719,0,3004568,32
2751,0,3004592,48
2800,0,3004576,48
2832,0,3004612,44
2864,0,3004568,32
2896,0,3004568,32
2929,0,3004576,48
2937,0,3004576,48
2945,0,3004592,48
2953,0,3004752,48
2961,0,3004580,44
2969,0,3004568,32
2977,0,3004580,44
2985,0,3004580,44
2993,0,3004580,44
3001,0,3004656,48
3009,0,3006032,48
3017,0,3004752,48
3025,0,3004612,44
3033,0,3004580,44
3041,0,3004568,32
3049,0,3004580,44
3057,0,3004592,48
3065,0,3005300,44
3073,0,3004588,52
3083,0,3004568,32
3101,0,6004568,40
3114,0,3009196,68
