time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
329,0,404568,32
401,0,404576,48
409,0,404568,32
417,0,404580,44
421,0,406128,48
425,0,404568,32
429,0,404568,32
433,0,404568,32
437,0,404576,48
441,0,404580,44
445,0,404568,32
449,0,404576,48
453,0,404568,32
457,0,404568,32
461,0,404580,44
465,0,404568,32
469,0,404568,32
473,0,404568,32
477,0,404576,48
481,0,404568,32
485,0,404580,44
490,0,404580,44
497,0,404668,52
501,0,404580,44
505,0,404576,48
509,0,429568,48
513,0,404568,32
517,0,404616,40
521,0,404576,48
525,0,404576,48
529,0,404568,32
536,0,404592,48
540,0,404568,32
544,0,404580,44
548,0,404616,40
552,0,404576,48
556,0,404576,48
563,0,404592,48
567,0,604568,40
571,0,404568,32
575,0,404576,48
579,0,404568,32
583,0,404568,32
587,0,404576,48
591,0,404576,48
595,0,404568,32
599,0,404568,32
603,0,404576,48
607,0,404568,32
611,0,404580,44
615,0,404596,44
619,0,404580,44
623,0,404576,48
627,0,404568,32
631,0,404580,44
635,0,404568,32
639,0,404580,44
643,0,404576,48
647,0,404580,44
651,0,404568,32
655,0,404568,32
659,0,404568,32
663,0,404568,32
667,0,404568,32
671,0,404580,44
675,0,404592,48
679,0,404592,48
683,0,404580,44
687,0,404580,44
691,0,404576,48
695,0,404568,32
699,0,404568,32
714,0,404580,44
718,0,404568,32
722,0,804568,40
732,0,409197,67
737,0,405101,59
