time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
328,0,4004568,32
1042,0,4004576,48
1150,0,4129568,48
1217,0,4004568,32
1271,0,4004580,44
1346,0,4004600,40
1417,0,4504568,40
1505,0,4004568,32
1561,0,4004576,48
1645,0,4004584,40
1701,0,4004584,40
1795,0,5004568,40
1851,0,4004568,32
1907,0,4004584,40
1963,0,4004600,40
2019,0,4004576,48
2075,0,4004580,44
2131,0,4004568,32
2201,0,4004584,40
2272,0,4004584,40
2328,0,4004568,32
2384,0,4004568,32
2478,0,4004688,48
2582,0,6004568,40
2638,0,4004584,40
2694,0,4035820,52
2750,0,4004568,32
2806,0,4004576,48
2862,0,4004568,32
2940,0,4004568,32
2996,0,4004576,48
3052,0,4004568,32
3108,0,4004568,32
3168,0,4004576,48
3224,0,4004600,40
3294,0,4004632,40
3350,0,4004568,32
3420,0,4004576,48
3558,0,4004628,44
3614,0,4004584,40
3670,0,4004576,48
3775,0,4004600,40
3831,0,4004568,32
3887,0,4004576,48
3943,0,4004576,48
3999,0,4004568,32
4055,0,4004584,40
4125,0,4004576,48
4132,0,4004584,40
4139,0,4004584,40
4146,0,4004568,32
4153,0,4004568,32
4160,0,4004568,32
4167,0,4004576,48
4174,0,4004568,32
4181,0,4004568,32
4191,0,4004568,32
4205,0,8004568,40
4218,0,4009203,77
