time,stack,heap,heap_extra
0,0,0,0
318,0,472,16
326,0,404568,32
398,0,404576,48
406,0,404568,32
414,0,404568,32
418,0,404580,44
422,0,404596,44
426,0,404568,32
430,0,404576,48
434,0,404580,44
438,0,404580,44
442,0,404568,32
446,0,404568,32
450,0,404568,32
454,0,404580,44
458,0,404568,32
462,0,404568,32
466,0,404580,44
471,0,404576,48
475,0,404568,32
479,0,404568,32
483,0,404580,44
488,0,504568,40
492,0,404576,48
496,0,404576,48
500,0,404664,40
504,0,404596,44
508,0,404568,32
512,0,404576,48
516,0,404568,32
520,0,404592,48
524,0,404592,48
528,0,404568,32
532,0,404580,44
536,0,404568,32
540,0,404576,48
544,0,404576,48
548,0,404592,48
554,0,404568,32
559,0,404592,48
562,0,604568,40
566,0,404668,52
570,0,404568,32
574,0,404616,40
578,0,404580,44
582,0,404580,44
586,0,404568,32
590,0,404576,48
596,0,404592,48
599,0,404576,48
602,0,404580,44
605,0,404580,44
608,0,404592,48
611,0,404580,44
614,0,404576,48
617,0,404576,48
620,0,404592,48
623,0,404568,32
626,0,404580,44
629,0,404576,48
632,0,404568,32
635,0,404576,48
638,0,404568,32
641,0,404576,48
644,0,404568,32
647,0,405348,44
650,0,404592,48
653,0,404568,32
656,0,404592,48
659,0,404592,48
662,0,404580,44
665,0,404568,32
668,0,404592,48
671,0,404592,48
674,0,404576,48
677,0,404580,44
680,0,404568,32
683,0,404576,48
686,0,404576,48
700,0,404580,44
703,0,404568,32
706,0,804568,40
716,0,409197,67
719,0,405101,59
