time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
326,0,404568,32
397,0,404576,48
405,0,404568,32
413,0,404592,48
417,0,404576,48
421,0,404568,32
425,0,410816,48
429,0,404568,32
433,0,404568,32
437,0,404568,32
441,0,404568,32
445,0,404568,32
449,0,404576,48
453,0,404568,32
457,0,404576,48
461,0,404764,52
465,0,404576,48
469,0,404576,48
473,0,404580,44
480,0,404568,32
484,0,504568,40
488,0,404568,32
492,0,404580,44
496,0,404576,48
500,0,404568,32
504,0,404568,32
508,0,404576,48
512,0,405352,40
516,0,404568,32
520,0,404664,40
524,0,404568,32
528,0,404568,32
532,0,404580,44
536,0,404580,44
540,0,404568,32
544,0,404568,32
550,0,404592,48
553,0,604568,40
557,0,404568,32
561,0,404568,32
565,0,404568,32
569,0,404568,32
573,0,404584,40
577,0,404580,44
581,0,404576,48
585,0,404576,48
589,0,404568,32
595,0,404568,32
598,0,404576,48
601,0,404576,48
604,0,404568,32
607,0,404568,32
610,0,404568,32
613,0,404568,32
616,0,404580,44
619,0,404580,44
622,0,404592,48
625,0,404568,32
628,0,404616,40
631,0,404668,52
634,0,404568,32
637,0,404568,32
640,0,404568,32
643,0,404580,44
646,0,404576,48
649,0,404568,32
652,0,404580,44
655,0,404592,48
658,0,404576,48
661,0,404568,32
664,0,404592,48
667,0,404568,32
670,0,404960,48
673,0,404576,48
676,0,404580,44
679,0,404580,44
695,0,404580,44
698,0,404568,32
701,0,404568,32
702,0,804568,40
705,0,405110,66
713,0,409206,74
716,0,405110,66
