time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
331,0,3004568,32
871,0,3004576,48
935,0,3004592,48
973,0,3004568,32
1005,0,3004568,32
1053,0,3004612,44
1117,0,3004568,32
1175,0,3004576,48
1239,0,3004612,44
1303,0,3004568,32
1367,0,3004568,32
1399,0,3004580,44
1439,0,3004588,52
1502,0,3004576,48
1566,0,3004612,44
1630,0,3004568,32
1662,0,3004568,32
1702,0,3004576,48
1766,0,3004576,48
1830,0,3004580,44
1894,0,3004576,48
1926,0,3004580,44
1970,0,4504568,40
2018,0,3004568,32
2084,0,3004576,48
2116,0,3004592,48
2156,0,3004580,44
2220,0,3004580,44
2284,0,3004576,48
2348,0,3004580,44
2380,0,3004612,44
2412,0,3004576,48
2444,0,3004568,32
2476,0,3004580,44
2508,0,3004580,44
2556,0,3004568,32
2588,0,3004568,32
2620,0,3004580,44
2652,0,3004568,32
2684,0,3004568,32
2716,0,3004592,48
2748,0,3004568,32
2780,0,3004580,44
2812,0,3004580,44
2844,0,3004580,44
2876,0,3004592,48
2908,0,3004592,48
2957,0,3004576,48
2965,0,3004568,32
2973,0,3004588,52
2981,0,3004752,48
2989,0,3004592,48
2997,0,3004576,48
3005,0,3004568,32
3013,0,3004568,32
3021,0,3004580,44
3029,0,3004576,48
3037,0,3004580,44
3045,0,3004752,48
3053,0,3004568,32
3061,0,3004580,44
3069,0,3004576,48
3077,0,3004568,32
3085,0,3004612,44
3093,0,3004612,44
3101,0,3004588,52
3110,0,3004568,32
3118,0,6004568,40
3131,0,3009194,70
