time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
327,0,4004568,32
1031,0,4004576,48
1094,0,4067068,52
1172,0,4004568,32
1229,0,4254568,40
1293,0,4004568,32
1374,0,4004576,48
1450,0,4004568,32
1556,0,4004576,48
1619,0,4004576,48
1708,0,4004628,44
1805,0,5004568,40
1861,0,4004568,32
1917,0,4004596,44
1973,0,4004576,48
2029,0,4004584,40
2085,0,4004576,48
2141,0,4004568,32
2204,0,4004580,44
2282,0,4004584,40
2338,0,4004576,48
2394,0,4004576,48
2495,0,4004688,48
2551,0,4004568,32
2602,0,6004568,40
2658,0,4004568,32
2714,0,4004576,48
2770,0,4004600,40
2826,0,4004576,48
2882,0,4004596,44
2945,0,4004596,44
3030,0,4004576,48
3086,0,4004568,32
3142,0,4004568,32
3208,0,4004576,48
3299,0,4004576,48
3355,0,4004584,40
3411,0,4004576,48
3481,0,4004584,40
3628,0,4004628,44
3684,0,4004628,44
3789,0,4004568,32
3845,0,4004568,32
3901,0,4004568,32
3957,0,4004576,48
4013,0,4004568,32
4069,0,4004580,44
4139,0,4004584,40
4146,0,4004576,48
4153,0,4004576,48
4160,0,4004580,44
4167,0,4004576,48
4174,0,4004576,48
4181,0,4004600,40
4188,0,4004568,32
4195,0,4004584,40
4202,0,4004568,32
4209,0,4004812,52
4216,0,4004576,48
4223,0,4004576,48
4230,0,4004568,32
4237,0,4004584,40
4244,0,4004568,32
4251,0,4004584,40
4258,0,4004576,48
4265,0,4004600,40
4272,0,4004568,32
4279,0,4004568,32
4288,0,4004568,32
4308,0,8004568,40
4322,0,4009207,73
