time,stack,heap,heap_extra
0,0,0,0
324,0,472,16
331,0,2004568,32
669,0,2004576,48
701,0,2004576,48
733,0,2004584,40
749,0,2004628,44
774,0,2129568,48
806,0,2004568,32
828,0,2004576,48
844,0,2004812,52
871,0,2004568,32
903,0,2004584,40
935,0,2004568,32
959,0,2004576,48
976,0,2004600,40
992,0,2004576,48
1008,0,2004568,32
1024,0,2004576,48
1040,0,2004628,44
1056,0,2004600,40
1072,0,2004584,40
1094,0,2004576,48
1122,0,2004568,32
1150,0,2004568,32
1178,0,2004576,48
1206,0,2004584,40
1220,0,2004568,32
1241,0,2004576,48
1275,0,2004584,40
1303,0,2004584,40
1331,0,2004628,44
1359,0,2004576,48
1387,0,2004568,32
1415,0,2004576,48
1429,0,3004568,40
1457,0,2004568,32
1485,0,2004568,32
1513,0,2004568,32
1541,0,2004576,48
1569,0,2004576,48
1599,0,2004576,48
1627,0,2004576,48
1655,0,2004584,40
1683,0,2004576,48
1711,0,2004576,48
1739,0,2004576,48
1767,0,2004576,48
1795,0,2004576,48
1809,0,2004812,52
1816,0,2004628,44
1823,0,2004580,44
1895,0,2004584,40
1902,0,2004568,32
1909,0,2004576,48
1916,0,2004568,32
1923,0,2004584,40
1930,0,2004568,32
1937,0,2004568,32
1944,0,2004628,44
1951,0,2004568,32
1958,0,2004568,32
1965,0,2004576,48
1972,0,2004568,32
1979,0,2004584,40
1986,0,2004576,48
1993,0,2004568,32
2000,0,2004584,40
2007,0,2004688,48
2014,0,2004568,32
2021,0,2004568,32
2028,0,2004568,32
2035,0,2004576,48
2042,0,2004568,32
2049,0,2004600,40
2056,0,2004568,32
2063,0,2004584,40
2070,0,2004628,44
2077,0,2004596,44
2084,0,2004568,32
2091,0,2004568,32
2100,0,2004688,48
2107,0,2004568,32
2114,0,2004568,32
2121,0,2004568,32
2128,0,2004692,44
2135,0,2004584,40
2142,0,2004568,32
2149,0,2004568,32
2156,0,2004628,44
2163,0,2004568,32
2170,0,2004568,32
2177,0,2004568,32
2184,0,2004580,44
2191,0,2004568,32
2202,0,4004568,40
2213,0,2009194,70
