time,stack,heap,heap_extra
0,0,0,0
317,0,472,16
322,0,4568,24
325,0,24568,32
330,0,24576,48
331,0,24576,48
331,0,24588,52
332,0,24568,32
332,0,24580,44
333,0,24568,32
333,0,24568,32
334,0,24576,48
334,0,24568,32
335,0,24576,48
335,0,24568,32
336,0,24576,48
336,0,24576,48
337,0,24568,32
337,0,24568,32
338,0,24576,48
338,0,24568,32
339,0,24580,44
339,0,24568,32
340,0,24580,44
340,0,34568,40
340,0,24568,32
341,0,24580,44
341,0,24644,44
342,0,24568,32
342,0,24576,48
343,0,24568,32
343,0,24576,48
344,0,24568,32
344,0,24568,32
345,0,24580,44
345,0,24568,32
346,0,24580,44
346,0,24648,40
347,0,24568,32
347,0,24576,48
348,0,24568,32
348,0,24568,32
349,0,24644,44
349,0,24576,48
350,0,24568,32
350,0,24580,44
351,0,24568,32
351,0,25192,40
351,0,24568,32
351,0,25816,40
351,0,24568,32
351,0,27068,52
351,0,24568,32
351,0,29568,48
351,0,24568,32
351,0,34568,40
351,0,24568,32
351,0,44568,40
351,0,44568,40
351,0,24568,32
352,0,24635,53
353,0,25107,69
361,0,29203,77
364,0,25107,69
365,0,24635,53
365,0,20539,45
365,0,20067,29
365,0,20000,8
365,0,0,0
