time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
327,0,3004568,32
775,0,3004576,48
807,0,3004576,48
867,0,3004576,48
899,0,3004580,44
938,0,3004576,48
972,0,3004580,44
1036,0,3004588,52
1073,0,3004576,48
1136,0,3004568,32
1180,0,3004568,32
1229,0,3004580,44
1293,0,3004580,44
1338,0,3754568,40
1395,0,3004580,44
1459,0,3004612,44
1523,0,3004568,32
1587,0,3004752,48
1651,0,3004568,32
1683,0,3004568,32
1718,0,3004612,44
1782,0,3004568,32
1846,0,3004580,44
1878,0,3004576,48
1913,0,4504568,40
1972,0,3004568,32
2037,0,3004576,48
2101,0,3004576,48
2165,0,3004580,44
2229,0,3004568,32
2274,0,3004576,48
2306,0,3004568,32
2338,0,3004568,32
2370,0,3004580,44
2402,0,3004660,44
2434,0,3004568,32
2474,0,3004576,48
2532,0,3004568,32
2564,0,3004576,48
2596,0,3004576,48
2628,0,3004568,32
2660,0,3004568,32
2692,0,3004568,32
2724,0,3004576,48
2756,0,3004592,48
2788,0,3005300,44
2820,0,3004580,44
2876,0,3004568,32
2884,0,3004576,48
2892,0,3004568,32
2900,0,3004568,32
2908,0,3004568,32
2916,0,3004576,48
2924,0,3004568,32
2932,0,3004616,40
2943,0,3004576,48
2951,0,3004588,52
2959,0,3004580,44
2967,0,3004568,32
2975,0,3004568,32
2983,0,3004568,32
2991,0,3004568,32
2999,0,3004580,44
3007,0,3004580,44
3015,0,3004612,44
3023,0,3004576,48
3031,0,3004616,40
3039,0,3004568,32
3047,0,3004580,44
3055,0,3004576,48
3063,0,3004580,44
3071,0,3004580,44
3079,0,3004580,44
3087,0,3004568,32
3096,0,3004568,32
3116,0,6004568,40
3128,0,3009197,67
