time,stack,heap,heap_extra
0,0,0,0
324,0,472,16
331,0,404568,32
404,0,404576,48
412,0,404568,32
420,0,404568,32
428,0,404580,44
436,0,404576,48
444,0,404568,32
452,0,404576,48
460,0,404568,32
468,0,404576,48
476,0,404568,32
484,0,404576,48
492,0,504568,40
499,0,404568,32
507,0,404580,44
515,0,404584,40
523,0,404584,40
527,0,404576,48
531,0,404592,48
535,0,404592,48
539,0,404568,32
543,0,404568,32
550,0,404616,40
554,0,404616,40
562,0,404592,48
566,0,604568,40
570,0,404592,48
574,0,404576,48
578,0,404568,32
582,0,404568,32
586,0,404576,48
590,0,404580,44
594,0,404568,32
598,0,404568,32
602,0,404568,32
606,0,404568,32
610,0,404576,48
614,0,404568,32
618,0,404568,32
622,0,404568,32
626,0,404760,40
630,0,404568,32
634,0,404568,32
638,0,404580,44
642,0,404568,32
646,0,404568,32
650,0,404568,32
656,0,404580,44
660,0,404568,32
664,0,404576,48
668,0,404568,32
672,0,404580,44
677,0,404592,48
681,0,404592,48
685,0,404568,32
689,0,404576,48
693,0,404568,32
708,0,404580,44
712,0,404576,48
714,0,804568,40
725,0,409203,77
729,0,0,0
