time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
326,0,4568,24
329,0,44568,32
339,0,44576,48
340,0,44588,52
341,0,44568,32
342,0,44568,32
343,0,49568,48
344,0,44588,52
345,0,44608,48
346,0,44588,52
347,0,44568,32
348,0,44568,32
349,0,44576,48
350,0,44568,32
351,0,44568,32
352,0,44568,32
353,0,44576,48
354,0,44568,32
355,0,44584,40
356,0,44568,32
357,0,44580,44
358,0,44576,48
359,0,44568,32
360,0,64568,40
361,0,44576,48
362,0,44576,48
363,0,44576,48
364,0,44568,32
365,0,44568,32
366,0,44576,48
367,0,44576,48
368,0,44576,48
369,0,44608,48
370,0,44568,32
371,0,44584,40
372,0,44568,32
373,0,44648,40
374,0,44568,32
375,0,44576,48
376,0,44580,44
377,0,44608,48
378,0,44588,52
379,0,44568,32
380,0,44588,52
381,0,44580,44
382,0,44588,52
383,0,44576,48
384,0,44584,40
385,0,44568,32
385,0,84568,40
386,0,44625,47
387,0,45097,63
395,0,49193,71
398,0,45097,63
