time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
327,0,4004568,32
1032,0,4004576,48
1121,0,4035816,40
1165,0,4129568,48
1256,0,4254568,40
1310,0,4004568,32
1400,0,4004628,44
1473,0,4004576,48
1577,0,4004568,32
1673,0,4004584,40
1729,0,4004600,40
1785,0,4004576,48
1874,0,4004576,48
1930,0,4004576,48
1986,0,4004576,48
2042,0,4004584,40
2098,0,4004596,44
2154,0,4004584,40
2224,0,4004596,44
2299,0,4004584,40
2355,0,4004576,48
2411,0,4004576,48
2506,0,4004688,48
2611,0,6004568,40
2702,0,4004596,44
2758,0,4004576,48
2814,0,4004600,40
2870,0,4004584,40
2926,0,4004568,32
2996,0,4004576,48
3052,0,4004692,44
3108,0,4004576,48
3164,0,4004576,48
3221,0,4004576,48
3277,0,4004568,32
3347,0,4004568,32
3403,0,4004576,48
3487,0,4004584,40
3634,0,4004628,44
3690,0,4004576,48
3746,0,4004576,48
3837,0,4004568,32
3893,0,4004576,48
3949,0,4004576,48
4005,0,4004576,48
4061,0,4004584,40
4117,0,4004568,32
4187,0,4004568,32
4194,0,4004568,32
4201,0,4004568,32
4208,0,4004576,48
4215,0,4004576,48
4222,0,4004568,32
4229,0,4004568,32
4236,0,4004576,48
4243,0,4004576,48
4250,0,4004600,40
4257,0,4004576,48
4264,0,4004600,40
4271,0,4004576,48
4278,0,4004576,48
4285,0,4004568,32
4299,0,4004568,32
4319,0,8004568,40
4332,0,4009207,73
