time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
327,0,3004568,32
861,0,3004576,48
925,0,3004576,48
959,0,3004580,44
1021,0,3192068,44
1075,0,3004568,32
1139,0,3004576,48
1194,0,3004580,44
1258,0,3004580,44
1322,0,3004580,44
1386,0,3004568,32
1421,0,3754568,40
1477,0,3004580,44
1541,0,3004588,52
1605,0,3004576,48
1669,0,3004580,44
1733,0,3004568,32
1797,0,3004580,44
1861,0,3004580,44
1925,0,3004568,32
1972,0,4504568,40
2020,0,3004568,32
2089,0,3004576,48
2121,0,3004568,32
2161,0,3004568,32
2225,0,3004568,32
2257,0,3004576,48
2289,0,3004576,48
2321,0,3004576,48
2353,0,3004568,32
2385,0,3004576,48
2417,0,3004616,40
2449,0,3004576,48
2481,0,3004568,32
2513,0,3004576,48
2563,0,3004568,32
2595,0,3004568,32
2627,0,3005300,44
2659,0,3004576,48
2691,0,3004568,32
2723,0,3004568,32
2755,0,3004568,32
2787,0,3004592,48
2819,0,3004616,40
2851,0,3004568,32
2883,0,3004576,48
2915,0,3004576,48
2967,0,3004576,48
2975,0,3004576,48
2983,0,3004660,44
2991,0,3004568,32
2999,0,3004568,32
3007,0,3004568,32
3015,0,3004568,32
3023,0,3004580,44
3031,0,3004752,48
3039,0,3004592,48
3047,0,3004576,48
3055,0,3004576,48
3063,0,3004580,44
3071,0,3004752,48
3079,0,3004588,52
3087,0,3004576,48
3095,0,3004580,44
3103,0,3004576,48
3113,0,3004568,32
3121,0,6004568,40
3133,0,3009194,70
