time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
327,0,2004568,32
676,0,2004576,48
708,0,2004628,44
740,0,2004568,32
756,0,2004568,32
781,0,2129568,48
813,0,2004596,44
834,0,2004576,48
850,0,2004568,32
869,0,2254568,40
899,0,2004568,32
931,0,2004576,48
963,0,2004600,40
995,0,2004584,40
1027,0,2004576,48
1054,0,2504568,40
1086,0,2004568,32
1114,0,2004568,32
1142,0,2004576,48
1170,0,2004584,40
1198,0,2004568,32
1226,0,2004568,32
1247,0,2004576,48
1281,0,2004584,40
1311,0,2004628,44
1339,0,2004812,52
1367,0,2004576,48
1395,0,2004568,32
1409,0,2004584,40
1429,0,3004568,40
1443,0,2004568,32
1464,0,2004584,40
1496,0,2004576,48
1528,0,2004576,48
1560,0,2004688,48
1592,0,2004568,32
1624,0,2004580,44
1656,0,2004628,44
1688,0,2004568,32
1720,0,2004568,32
1752,0,2004568,32
1768,0,2004568,32
1784,0,2004576,48
1800,0,2004576,48
1816,0,2004568,32
1892,0,2004584,40
1908,0,2004576,48
1932,0,2004576,48
1940,0,2004568,32
1948,0,2004628,44
1956,0,2004576,48
1964,0,2004568,32
1972,0,2004576,48
1980,0,2004600,40
1988,0,2004580,44
1996,0,2004600,40
2004,0,2004584,40
2012,0,2004576,48
2020,0,2004568,32
2028,0,2004568,32
2036,0,2004596,44
2044,0,2004568,32
2052,0,2004576,48
2060,0,2004568,32
2068,0,2004584,40
2076,0,2004628,44
2084,0,2004584,40
2092,0,2004568,32
2100,0,2004576,48
2108,0,2004584,40
2116,0,2004812,52
2124,0,2004568,32
2132,0,2004576,48
2140,0,2004576,48
2148,0,2004600,40
2156,0,2004580,44
2164,0,2004576,48
2172,0,2004584,40
2180,0,2004576,48
2188,0,2004576,48
2196,0,2004568,32
2205,0,2004568,32
2215,0,4004568,40
2227,0,2009205,75
