time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
326,0,3004568,32
850,0,3004576,48
882,0,3004568,32
944,0,3004576,48
976,0,3004580,44
1017,0,3004568,32
1081,0,3004568,32
1128,0,3379568,48
1185,0,3004576,48
1217,0,3004612,44
1249,0,3004592,48
1299,0,3004580,44
1355,0,3004580,44
1395,0,3754568,40
1452,0,3004580,44
1482,0,3004580,44
1538,0,3004568,32
1594,0,3004568,32
1650,0,3004568,32
1706,0,3004580,44
1762,0,3004580,44
1818,0,3004580,44
1874,0,3004568,32
1902,0,3004576,48
1953,0,4504568,40
2002,0,3004660,44
2073,0,3004576,48
2129,0,3004568,32
2185,0,3004568,32
2241,0,3004592,48
2279,0,3004616,40
2335,0,3004580,44
2363,0,3004660,44
2405,0,3004660,44
2461,0,3004576,48
2517,0,3004580,44
2573,0,3004592,48
2629,0,3004752,48
2685,0,3004576,48
2713,0,3004568,32
2755,0,3004580,44
2811,0,3004568,32
2867,0,3004580,44
2923,0,3004568,32
2979,0,3004576,48
3035,0,3004580,44
3063,0,3004568,32
3112,0,3004568,32
3119,0,3004568,32
3128,0,3004568,32
3138,0,6004568,40
3151,0,3009205,75
