time,stack,heap,heap_extra
0,0,0,0
318,0,472,16
326,0,404568,32
401,0,404576,48
409,0,404592,48
413,0,404764,52
417,0,404580,44
421,0,404568,32
425,0,404616,40
429,0,429568,48
433,0,404568,32
437,0,404568,32
441,0,404568,32
445,0,404592,48
449,0,404580,44
453,0,404568,32
457,0,404576,48
461,0,404568,32
465,0,404576,48
469,0,404580,44
473,0,404580,44
477,0,404580,44
484,0,404568,32
488,0,504568,40
495,0,404568,32
499,0,404568,32
503,0,404568,32
507,0,404576,48
511,0,404580,44
515,0,404592,48
519,0,404580,44
523,0,404664,40
530,0,404592,48
534,0,404760,40
538,0,404568,32
542,0,404568,32
546,0,404576,48
550,0,404668,52
554,0,404592,48
558,0,604568,40
562,0,404592,48
566,0,404568,32
570,0,404580,44
574,0,404592,48
578,0,404568,32
582,0,404576,48
586,0,404568,32
590,0,404568,32
594,0,404616,40
598,0,404576,48
602,0,404576,48
606,0,404592,48
610,0,404580,44
614,0,404616,40
618,0,404568,32
622,0,404568,32
626,0,404568,32
630,0,404580,44
634,0,404580,44
638,0,404568,32
642,0,404616,40
646,0,404576,48
650,0,404568,32
654,0,404568,32
658,0,404568,32
662,0,404668,52
667,0,404592,48
671,0,404592,48
675,0,404580,44
679,0,404580,44
683,0,404580,44
696,0,404580,44
700,0,404568,32
702,0,804568,40
712,0,409196,68
716,0,404628,44
