time,stack,heap,heap_extra
0,0,0,0
318,0,472,16
326,0,3004568,32
858,0,3004576,48
890,0,3004592,48
943,0,3004568,32
975,0,3004576,48
1008,0,3004568,32
1057,0,3004568,32
1121,0,3004576,48
1177,0,3004616,40
1241,0,3004580,44
1305,0,3004568,32
1369,0,3004568,32
1426,0,3004568,32
1459,0,3004580,44
1523,0,3004568,32
1587,0,3004576,48
1651,0,3004568,32
1691,0,3004568,32
1755,0,3004576,48
1819,0,3004576,48
1883,0,3004568,32
1915,0,3004568,32
1958,0,4504568,40
2006,0,3004568,32
2075,0,3004576,48
2139,0,3004660,44
2203,0,3004568,32
2267,0,3004568,32
2331,0,3004568,32
2363,0,3004592,48
2395,0,3004568,32
2427,0,3004752,48
2459,0,3004588,52
2491,0,3004580,44
2523,0,3004568,32
2555,0,3004576,48
2587,0,3004568,32
2619,0,3004568,32
2651,0,3004568,32
2683,0,3004588,52
2715,0,3004576,48
2747,0,3004580,44
2779,0,3004568,32
2811,0,3004576,48
2843,0,3004568,32
2875,0,3004592,48
2907,0,3004568,32
2958,0,3004568,32
2966,0,3004568,32
2974,0,3004568,32
2982,0,3004660,44
2990,0,3004576,48
2998,0,3004580,44
3006,0,3004580,44
3014,0,3004588,52
3022,0,3004568,32
3030,0,3004580,44
3038,0,3004616,40
3046,0,3004588,52
3054,0,3004576,48
3062,0,3004580,44
3070,0,3004568,32
3078,0,3004576,48
3086,0,3004592,48
3094,0,3004568,32
3102,0,3004576,48
3110,0,3004568,32
3125,0,6004568,40
3138,0,3009202,78
