time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
329,0,404568,32
402,0,404576,48
410,0,404664,40
418,0,404568,32
426,0,404576,48
434,0,404568,32
442,0,404568,32
450,0,404580,44
458,0,404580,44
466,0,404668,52
474,0,404568,32
478,0,404580,44
485,0,404664,40
493,0,404596,44
501,0,404576,48
509,0,404568,32
517,0,404580,44
525,0,404576,48
533,0,404592,48
537,0,404576,48
541,0,404580,44
545,0,404576,48
550,0,404568,32
556,0,404592,48
560,0,604568,40
564,0,404576,48
568,0,404664,40
572,0,404568,32
576,0,404580,44
580,0,404568,32
584,0,404568,32
588,0,404576,48
592,0,404576,48
596,0,404580,44
600,0,404568,32
604,0,404568,32
608,0,404668,52
612,0,404568,32
616,0,404580,44
620,0,404616,40
624,0,404584,40
628,0,404616,40
632,0,404568,32
636,0,404576,48
640,0,404576,48
644,0,404568,32
648,0,404576,48
652,0,404580,44
656,0,404580,44
660,0,404616,40
664,0,404568,32
668,0,404592,48
672,0,404576,48
676,0,404576,48
680,0,404568,32
684,0,404596,44
699,0,404580,44
703,0,404568,32
705,0,804568,40
716,0,409196,68
