time,stack,heap,heap_extra
0,0,0,0
321,0,472,16
325,0,4568,24
328,0,124568,32
351,0,124576,48
355,0,124600,40
357,0,124568,32
359,0,124568,32
361,0,124568,32
363,0,124580,44
365,0,124568,32
367,0,124596,44
369,0,124596,44
371,0,124576,48
373,0,124600,40
375,0,124600,40
377,0,124580,44
379,0,124584,40
381,0,124596,44
383,0,124684,52
385,0,124568,32
387,0,124576,48
389,0,124568,32
391,0,124580,44
393,0,124568,32
395,0,124624,48
397,0,124568,32
399,0,124584,40
401,0,124576,48
403,0,124568,32
405,0,124568,32
407,0,124568,32
410,0,184568,40
412,0,124568,32
414,0,124568,32
416,0,124568,32
418,0,124568,32
420,0,124576,48
422,0,124624,48
424,0,124580,44
426,0,124568,32
428,0,124568,32
430,0,124576,48
433,0,124576,48
436,0,124576,48
438,0,124568,32
440,0,124568,32
442,0,124584,40
444,0,124628,44
447,0,124628,44
449,0,124576,48
449,0,244568,40
451,0,125106,70
459,0,129202,78
462,0,125106,70
