time,stack,heap,heap_extra
0,0,0,0
326,0,472,16
334,0,2004568,32
685,0,2004576,48
717,0,2004584,40
749,0,2004584,40
765,0,2004568,32
789,0,2004568,32
821,0,2004576,48
839,0,2004568,32
870,0,2004596,44
902,0,2004576,48
934,0,2004568,32
963,0,2004600,40
995,0,2004600,40
1027,0,2004576,48
1059,0,2004584,40
1075,0,2004584,40
1095,0,2004576,48
1127,0,2004568,32
1159,0,2004596,44
1191,0,2004584,40
1223,0,2004628,44
1239,0,2004596,44
1263,0,2004568,32
1298,0,2004584,40
1330,0,2004568,32
1362,0,2004568,32
1394,0,2004568,32
1426,0,2004568,32
1447,0,3004568,40
1479,0,2004568,32
1495,0,2004576,48
1519,0,2004584,40
1551,0,2004568,32
1583,0,2004600,40
1615,0,2004692,44
1647,0,2004568,32
1679,0,2004568,32
1711,0,2004568,32
1743,0,2004568,32
1775,0,2004576,48
1807,0,2004812,52
1823,0,2004584,40
1847,0,2004576,48
1918,0,2004584,40
1934,0,2004568,32
1950,0,2004576,48
1966,0,2004568,32
1982,0,2004576,48
1990,0,2004584,40
1998,0,2004568,32
2006,0,2004568,32
2014,0,2004692,44
2022,0,2004576,48
2030,0,2004576,48
2038,0,2004568,32
2046,0,2004576,48
2054,0,2004584,40
2062,0,2004600,40
2070,0,2004576,48
2078,0,2004576,48
2086,0,2004576,48
2094,0,2004600,40
2102,0,2004568,32
2110,0,2004576,48
2118,0,2004576,48
2126,0,2004576,48
2134,0,2004576,48
2142,0,2004580,44
2150,0,2004576,48
2158,0,2004576,48
2166,0,2004568,32
2174,0,2004576,48
2182,0,2004584,40
2190,0,2004584,40
2198,0,2004584,40
2206,0,2004576,48
2214,0,2004576,48
2222,0,2004568,32
2230,0,4004568,40
2242,0,2009197,67
