time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
330,0,4004568,32
1040,0,4004576,48
1104,0,4004568,32
1191,0,4004576,48
1234,0,4004584,40
1298,0,4004628,44
1365,0,4004600,40
1422,0,4504568,40
1510,0,4004584,40
1566,0,4004568,32
1646,0,4004584,40
1702,0,4004596,44
1797,0,5004568,40
1853,0,4004576,48
1909,0,4004568,32
1967,0,4004576,48
2023,0,4004584,40
2079,0,4004576,48
2135,0,4004576,48
2198,0,4004584,40
2263,0,4004584,40
2319,0,4004584,40
2375,0,4004584,40
2467,0,4004688,48
2569,0,6004568,40
2674,0,4004568,32
2730,0,4004568,32
2786,0,4004568,32
2842,0,4004568,32
2940,0,4004576,48
2996,0,4005056,48
3052,0,4004568,32
3148,0,4004576,48
3204,0,4004600,40
3260,0,4004628,44
3346,0,4004568,32
3402,0,4004568,32
3540,0,4004628,44
3596,0,4004600,40
3652,0,4004576,48
3708,0,4004568,32
3778,0,4004568,32
3834,0,4004568,32
3890,0,4004568,32
3946,0,4004568,32
4002,0,4004576,48
4058,0,4004568,32
4128,0,4004576,48
4135,0,4004568,32
4142,0,4004576,48
4149,0,4004568,32
4156,0,4004568,32
4173,0,8004568,40
4186,0,4009204,76
