time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
331,0,2004568,32
648,0,2004576,48
680,0,2004584,40
712,0,2004568,32
733,0,2004568,32
765,0,2004568,32
781,0,2004576,48
799,0,2004584,40
830,0,2004576,48
855,0,2004600,40
887,0,2004576,48
919,0,2004600,40
949,0,2004600,40
981,0,2004568,32
997,0,2004584,40
1019,0,2504568,40
1035,0,2004568,32
1056,0,2004584,40
1088,0,2004568,32
1120,0,2004568,32
1152,0,2004584,40
1184,0,2004568,32
1208,0,2004584,40
1245,0,2004584,40
1277,0,2004596,44
1309,0,2004628,44
1341,0,2004576,48
1373,0,2004568,32
1403,0,3004568,40
1435,0,2004576,48
1467,0,2004584,40
1499,0,2004600,40
1531,0,2004576,48
1563,0,2004596,44
1595,0,2004692,44
1627,0,2004576,48
1659,0,2004632,40
1691,0,2004576,48
1723,0,2004576,48
1755,0,2004568,32
1771,0,2004584,40
1787,0,2004576,48
1811,0,2004812,52
1878,0,2004584,40
1894,0,2004596,44
1910,0,2004568,32
1926,0,2004568,32
1942,0,2004576,48
1950,0,2004600,40
1958,0,2004568,32
1966,0,2004576,48
1974,0,2004568,32
1982,0,2004584,40
1990,0,2004568,32
1998,0,2004576,48
2006,0,2004576,48
2014,0,2004584,40
2022,0,2004568,32
2030,0,2004568,32
2038,0,2004568,32
2046,0,2004568,32
2054,0,2004568,32
2062,0,2004576,48
2070,0,2004568,32
2078,0,2004596,44
2088,0,2004688,48
2096,0,2004584,40
2104,0,2004576,48
2112,0,2004584,40
2120,0,2004576,48
2128,0,2004632,40
2136,0,2004584,40
2144,0,2004600,40
2152,0,2004596,44
2160,0,2004600,40
2168,0,2004576,48
2176,0,2004584,40
2184,0,2004568,32
2197,0,4004568,40
2209,0,2009196,68
