time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
327,0,4004568,32
1033,0,4004576,48
1135,0,4004568,32
1230,0,4254568,40
1294,0,4004568,32
1343,0,4004600,40
1416,0,4504568,40
1514,0,4004568,32
1570,0,4004568,32
1651,0,4004584,40
1707,0,4004584,40
1763,0,4004632,40
1853,0,4004568,32
1909,0,4004576,48
1975,0,4004576,48
2031,0,4004576,48
2087,0,4004568,32
2143,0,4004576,48
2206,0,4004584,40
2280,0,4004584,40
2336,0,4004568,32
2392,0,4004584,40
2493,0,4004688,48
2599,0,6004568,40
2655,0,4004568,32
2711,0,4004576,48
2767,0,4004600,40
2823,0,4004568,32
2879,0,4004576,48
2949,0,4004584,40
3005,0,4004568,32
3061,0,4004576,48
3117,0,4004568,32
3196,0,4004576,48
3252,0,4004568,32
3308,0,4004576,48
3364,0,4004568,32
3455,0,4004576,48
3602,0,4004628,44
3658,0,4004600,40
3714,0,4005544,40
3798,0,4004576,48
3854,0,4004568,32
3910,0,4004576,48
3966,0,4004584,40
4022,0,4004584,40
4078,0,4004584,40
4148,0,4004568,32
4155,0,4004584,40
4162,0,4004596,44
4169,0,4004600,40
4176,0,4004584,40
4183,0,4004568,32
4190,0,4004584,40
4197,0,4004568,32
4204,0,4004600,40
4211,0,4004576,48
4218,0,4504568,40
4226,0,4004568,32
4243,0,8004568,40
4256,0,4009197,67
