time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
331,0,3004568,32
849,0,3004576,48
913,0,3004568,32
951,0,3004576,48
1007,0,3004576,48
1071,0,3004576,48
1103,0,3004580,44
1139,0,3004592,48
1202,0,3004576,48
1266,0,3004568,32
1330,0,3004576,48
1362,0,3004568,32
1400,0,3754568,40
1456,0,3004580,44
1520,0,3004576,48
1584,0,3004580,44
1648,0,3004568,32
1712,0,3004568,32
1776,0,3004592,48
1840,0,3004568,32
1904,0,3004568,32
1954,0,4504568,40
2002,0,3004576,48
2073,0,3004576,48
2105,0,3004592,48
2145,0,3004576,48
2209,0,3004616,40
2273,0,3004568,32
2315,0,3004588,52
2347,0,3004576,48
2379,0,3004576,48
2411,0,3004568,32
2443,0,3004568,32
2475,0,3004580,44
2507,0,3004616,40
2547,0,3004580,44
2579,0,3004576,48
2611,0,3004576,48
2643,0,3005304,40
2675,0,3004568,32
2707,0,3004568,32
2739,0,3004576,48
2771,0,3004568,32
2803,0,3004568,32
2844,0,3004568,32
2876,0,3004568,32
2908,0,3004568,32
2948,0,3004568,32
2956,0,3004592,48
2964,0,3004576,48
2972,0,3004576,48
2981,0,3004576,48
2989,0,3004580,44
2997,0,3004660,44
3005,0,3004568,32
3013,0,3004576,48
3021,0,3004576,48
3029,0,3004592,48
3037,0,3004580,44
3045,0,3004592,48
3053,0,3004576,48
3061,0,3004568,32
3069,0,3004592,48
3077,0,3004580,44
3085,0,3004576,48
3093,0,3004752,48
3101,0,3004580,44
3109,0,3004580,44
3117,0,3004568,32
3125,0,3004568,32
3134,0,3004568,32
3142,0,6004568,40
3157,0,6004568,40
3169,0,3009206,74
