time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
324,0,4568,24
327,0,244568,32
371,0,244576,48
375,0,244596,44
379,0,244600,40
381,0,244624,48
383,0,244568,32
385,0,244596,44
387,0,259568,48
389,0,244568,32
391,0,244568,32
393,0,244568,32
395,0,244624,48
397,0,244568,32
399,0,244568,32
401,0,244568,32
403,0,244568,32
405,0,244568,32
407,0,244568,32
409,0,244584,40
411,0,244584,40
413,0,244576,48
415,0,244576,48
417,0,244628,44
419,0,244576,48
421,0,244576,48
423,0,244628,44
425,0,244568,32
427,0,244568,32
429,0,244568,32
431,0,304568,40
433,0,244576,48
435,0,244568,32
437,0,244584,40
439,0,244576,48
441,0,244568,32
443,0,244584,40
445,0,244576,48
447,0,244576,48
449,0,244568,32
451,0,244568,32
454,0,244600,40
457,0,244576,48
459,0,244624,48
461,0,244600,40
463,0,244568,32
465,0,244568,32
468,0,244576,48
470,0,244580,44
471,0,364568,40
473,0,244568,32
475,0,244576,48
477,0,244584,40
479,0,244576,48
481,0,244584,40
483,0,244576,48
485,0,244576,48
487,0,244568,32
489,0,244576,48
491,0,244568,32
493,0,244576,48
495,0,244568,32
497,0,244568,32
499,0,244568,32
501,0,244584,40
503,0,244568,32
505,0,244576,48
507,0,244584,40
509,0,244568,32
511,0,244568,32
513,0,244576,48
515,0,244576,48
517,0,244568,32
519,0,244568,32
526,0,244684,52
528,0,244568,32
530,0,244576,48
532,0,244576,48
534,0,244684,52
536,0,244568,32
538,0,244580,44
540,0,244576,48
542,0,244568,32
544,0,244568,32
546,0,244576,48
548,0,244576,48
550,0,244576,48
552,0,244576,48
554,0,244568,32
555,0,484568,40
557,0,245105,71
565,0,249201,79
568,0,245105,71
