time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
327,0,2004568,32
673,0,2004576,48
705,0,2004568,32
737,0,2004584,40
758,0,2004576,48
790,0,2004568,32
806,0,2004568,32
824,0,2004568,32
856,0,2004568,32
888,0,2004568,32
920,0,2004812,52
952,0,2004600,40
984,0,2004600,40
1016,0,2004576,48
1048,0,2004812,52
1064,0,2004576,48
1084,0,2004580,44
1116,0,2004568,32
1148,0,2004568,32
1180,0,2004568,32
1212,0,2004628,44
1244,0,2004576,48
1283,0,2004584,40
1299,0,2004568,32
1324,0,2004628,44
1356,0,2004568,32
1388,0,2004568,32
1420,0,2004576,48
1446,0,3004568,40
1478,0,2004584,40
1494,0,2004628,44
1518,0,2004576,48
1550,0,2004568,32
1582,0,2004584,40
1614,0,2004576,48
1646,0,2004600,40
1678,0,2004584,40
1710,0,2004568,32
1742,0,2004576,48
1774,0,2004568,32
1806,0,2004568,32
1822,0,2004568,32
1838,0,2004568,32
1910,0,2004584,40
1926,0,2004568,32
1942,0,2005544,40
1958,0,2004628,44
1982,0,2004692,44
1990,0,2004580,44
1998,0,2004568,32
2006,0,2004580,44
2014,0,2004568,32
2022,0,2004576,48
2030,0,2004628,44
2038,0,2004568,32
2046,0,2004600,40
2054,0,2004568,32
2062,0,2004568,32
2070,0,2004568,32
2078,0,2004576,48
2086,0,2004576,48
2094,0,2004568,32
2102,0,2004568,32
2110,0,2004568,32
2120,0,2004688,48
2128,0,2004580,44
2136,0,2004584,40
2144,0,2004576,48
2152,0,2004576,48
2160,0,2004576,48
2168,0,2004568,32
2176,0,2004688,48
2184,0,2004584,40
2192,0,2004568,32
2200,0,2004568,32
2208,0,2004568,32
2216,0,2004568,32
2227,0,4004568,40
2239,0,2009206,74
